type,queueSize,generated,collected,elapsedInMicros,retryOnFull
MutexBased,1400,124000,124000,20661,1
MutexBased,1400,124000,108799,18675,0
MutexBased,1500,124000,124000,22274,1
MutexBased,1500,124000,83274,15528,0
MutexBased,1600,124000,124000,21341,1
MutexBased,1600,124000,72221,12403,0
MutexBased,1700,124000,124000,18762,1
MutexBased,1700,124000,117608,15941,0
MutexBased,1800,124000,124000,20392,1
MutexBased,1800,124000,93333,15875,0
MutexBased,1900,124000,124000,20291,1
MutexBased,1900,124000,100371,15296,0
MutexBased,2000,124000,124000,22078,1
MutexBased,2000,124000,114164,18543,0
MutexBased,100,125000,125000,24966,1
MutexBased,100,125000,78806,15326,0
MutexBased,200,125000,125000,22662,1
MutexBased,200,125000,99861,19652,0
MutexBased,300,125000,125000,23567,1
MutexBased,300,125000,88244,16260,0
MutexBased,400,125000,125000,23407,1
MutexBased,400,125000,107873,18960,0
MutexBased,500,125000,125000,22569,1
MutexBased,500,125000,84015,13378,0
MutexBased,600,125000,125000,21648,1
MutexBased,600,125000,84211,14929,0
MutexBased,700,125000,125000,21163,1
MutexBased,700,125000,99789,17215,0
MutexBased,800,125000,125000,21018,1
MutexBased,800,125000,111355,19425,0
MutexBased,900,125000,125000,21451,1
MutexBased,900,125000,112903,15811,0
MutexBased,1000,125000,125000,23736,1
MutexBased,1000,125000,115122,18007,0
MutexBased,1100,125000,125000,20967,1
MutexBased,1100,125000,90369,14593,0
MutexBased,1200,125000,125000,21033,1
MutexBased,1200,125000,100887,17280,0
MutexBased,1300,125000,125000,20693,1
MutexBased,1300,125000,86678,12855,0
MutexBased,1400,125000,125000,21539,1
MutexBased,1400,125000,86651,15616,0
MutexBased,1500,125000,125000,21473,1
MutexBased,1500,125000,90107,17196,0
MutexBased,1600,125000,125000,21885,1
MutexBased,1600,125000,108387,17789,0
MutexBased,1700,125000,125000,17996,1
MutexBased,1700,125000,64123,11433,0
MutexBased,1800,125000,125000,20202,1
MutexBased,1800,125000,115092,19266,0
MutexBased,1900,125000,125000,20444,1
MutexBased,1900,125000,107526,18259,0
MutexBased,2000,125000,125000,21544,1
MutexBased,2000,125000,106294,18350,0
MutexBased,100,126000,126000,24985,1
MutexBased,100,126000,80945,15509,0
MutexBased,200,126000,126000,23068,1
MutexBased,200,126000,97384,18465,0
MutexBased,300,126000,126000,22852,1
MutexBased,300,126000,111180,21309,0
MutexBased,400,126000,126000,23386,1
MutexBased,400,126000,79520,17872,0
MutexBased,500,126000,126000,20625,1
MutexBased,500,126000,57341,9867,0
MutexBased,600,126000,126000,20181,1
MutexBased,600,126000,91116,15314,0
MutexBased,700,126000,126000,21351,1
MutexBased,700,126000,86250,16084,0
MutexBased,800,126000,126000,21735,1
MutexBased,800,126000,88097,15899,0
MutexBased,900,126000,126000,19798,1
MutexBased,900,126000,69629,11523,0
MutexBased,1000,126000,126000,21220,1
MutexBased,1000,126000,77387,15393,0
MutexBased,1100,126000,126000,21942,1
MutexBased,1100,126000,94989,16062,0
MutexBased,1200,126000,126000,21534,1
MutexBased,1200,126000,109745,18933,0
MutexBased,1300,126000,126000,21835,1
MutexBased,1300,126000,97950,14434,0
MutexBased,1400,126000,126000,21991,1
MutexBased,1400,126000,109563,19055,0
MutexBased,1500,126000,126000,22935,1
MutexBased,1500,126000,116073,19362,0
MutexBased,1600,126000,126000,21009,1
MutexBased,1600,126000,91497,15491,0
MutexBased,1700,126000,126000,17601,1
MutexBased,1700,126000,102041,13962,0
MutexBased,1800,126000,126000,21384,1
MutexBased,1800,126000,80393,13313,0
MutexBased,1900,126000,126000,21462,1
MutexBased,1900,126000,114335,17404,0
MutexBased,2000,126000,126000,20494,1
MutexBased,2000,126000,71720,12950,0
MutexBased,100,127000,127000,26186,1
MutexBased,100,127000,59984,15779,0
MutexBased,200,127000,127000,23652,1
MutexBased,200,127000,100072,20518,0
MutexBased,300,127000,127000,23750,1
MutexBased,300,127000,85421,16195,0
MutexBased,400,127000,127000,22906,1
MutexBased,400,127000,93741,18424,0
MutexBased,500,127000,127000,21228,1
MutexBased,500,127000,102242,16983,0
MutexBased,600,127000,127000,21886,1
MutexBased,600,127000,96896,17604,0
MutexBased,700,127000,127000,23154,1
MutexBased,700,127000,93486,16162,0
MutexBased,800,127000,127000,23359,1
MutexBased,800,127000,96001,16491,0
MutexBased,900,127000,127000,20546,1
MutexBased,900,127000,91721,13520,0
MutexBased,1000,127000,127000,21532,1
MutexBased,1000,127000,119955,19765,0
MutexBased,1100,127000,127000,20663,1
MutexBased,1100,127000,92225,15118,0
MutexBased,1200,127000,127000,22205,1
MutexBased,1200,127000,104434,17349,0
MutexBased,1300,127000,127000,20181,1
MutexBased,1300,127000,109127,17083,0
MutexBased,1400,127000,127000,21029,1
MutexBased,1400,127000,85049,16044,0
MutexBased,1500,127000,127000,21227,1
MutexBased,1500,127000,55247,9589,0
MutexBased,1600,127000,127000,21448,1
MutexBased,1600,127000,118266,20210,0
MutexBased,1700,127000,127000,16722,1
MutexBased,1700,127000,89071,11908,0
MutexBased,1800,127000,127000,21305,1
MutexBased,1800,127000,112484,19444,0
MutexBased,1900,127000,127000,20214,1
MutexBased,1900,127000,122427,20110,0
MutexBased,2000,127000,127000,21038,1
MutexBased,2000,127000,75465,13430,0
MutexBased,100,128000,128000,25360,1
MutexBased,100,128000,75200,14057,0
MutexBased,200,128000,128000,22275,1
MutexBased,200,128000,107910,19775,0
MutexBased,300,128000,128000,23043,1
MutexBased,300,128000,72534,13954,0
MutexBased,400,128000,128000,22178,1
MutexBased,400,128000,115798,20731,0
MutexBased,500,128000,128000,24670,1
MutexBased,500,128000,86811,14953,0
MutexBased,600,128000,128000,21141,1
MutexBased,600,128000,96859,16156,0
MutexBased,700,128000,128000,22720,1
MutexBased,700,128000,102427,17102,0
MutexBased,800,128000,128000,21352,1
MutexBased,800,128000,101980,17185,0
MutexBased,900,128000,128000,18506,1
MutexBased,900,128000,94884,15336,0
MutexBased,1000,128000,128000,21779,1
MutexBased,1000,128000,84684,14548,0
MutexBased,1100,128000,128000,21103,1
MutexBased,1100,128000,107296,17233,0
MutexBased,1200,128000,128000,21250,1
MutexBased,1200,128000,84072,15315,0
MutexBased,1300,128000,128000,20073,1
MutexBased,1300,128000,93744,16067,0
MutexBased,1400,128000,128000,22013,1
MutexBased,1400,128000,79783,14914,0
MutexBased,1500,128000,128000,23036,1
MutexBased,1500,128000,94655,17546,0
MutexBased,1600,128000,128000,21888,1
MutexBased,1600,128000,115496,18527,0
MutexBased,1700,128000,128000,18565,1
MutexBased,1700,128000,66783,8068,0
MutexBased,1800,128000,128000,20119,1
MutexBased,1800,128000,121945,20479,0
MutexBased,1900,128000,128000,19191,1
MutexBased,1900,128000,97705,15559,0
MutexBased,2000,128000,128000,20223,1
MutexBased,2000,128000,127597,21311,0
MutexBased,100,129000,129000,27163,1
MutexBased,100,129000,63471,12896,0
MutexBased,200,129000,129000,22540,1
MutexBased,200,129000,67051,13176,0
MutexBased,300,129000,129000,23887,1
MutexBased,300,129000,78746,14353,0
MutexBased,400,129000,129000,23130,1
MutexBased,400,129000,97084,16984,0
MutexBased,500,129000,129000,22129,1
MutexBased,500,129000,77161,12761,0
MutexBased,600,129000,129000,21821,1
MutexBased,600,129000,101807,17259,0
MutexBased,700,129000,129000,22914,1
MutexBased,700,129000,115924,21003,0
MutexBased,800,129000,129000,23007,1
MutexBased,800,129000,102080,17713,0
MutexBased,900,129000,129000,19041,1
MutexBased,900,129000,120647,17448,0
MutexBased,1000,129000,129000,23100,1
MutexBased,1000,129000,99180,16668,0
MutexBased,1100,129000,129000,22411,1
MutexBased,1100,129000,117841,19476,0
MutexBased,1200,129000,129000,21966,1
MutexBased,1200,129000,103341,17543,0
MutexBased,1300,129000,129000,20365,1
MutexBased,1300,129000,93011,14334,0
MutexBased,1400,129000,129000,21504,1
MutexBased,1400,129000,81253,14729,0
MutexBased,1500,129000,129000,23236,1
MutexBased,1500,129000,95193,18128,0
MutexBased,1600,129000,129000,22046,1
MutexBased,1600,129000,100249,16779,0
MutexBased,1700,129000,129000,21246,1
MutexBased,1700,129000,74114,15039,0
MutexBased,1800,129000,129000,22031,1
MutexBased,1800,129000,95372,17093,0
MutexBased,1900,129000,129000,21058,1
MutexBased,1900,129000,99192,14520,0
MutexBased,2000,129000,129000,21193,1
MutexBased,2000,129000,107147,17330,0
MutexBased,100,130000,130000,25410,1
MutexBased,100,130000,74047,14073,0
MutexBased,200,130000,130000,24081,1
MutexBased,200,130000,117662,21218,0
MutexBased,300,130000,130000,24784,1
MutexBased,300,130000,101559,19336,0
MutexBased,400,130000,130000,22525,1
MutexBased,400,130000,111138,19511,0
MutexBased,500,130000,130000,26864,1
MutexBased,500,130000,79487,14571,0
MutexBased,600,130000,130000,24448,1
MutexBased,600,130000,127674,21643,0
MutexBased,700,130000,130000,23322,1
MutexBased,700,130000,94427,16721,0
MutexBased,800,130000,130000,23259,1
MutexBased,800,130000,122388,22133,0
MutexBased,900,130000,130000,18753,1
MutexBased,900,130000,116055,16928,0
MutexBased,1000,130000,130000,21515,1
MutexBased,1000,130000,105479,18072,0
MutexBased,1100,130000,130000,21719,1
MutexBased,1100,130000,100970,17152,0
MutexBased,1200,130000,130000,22099,1
MutexBased,1200,130000,102874,17912,0
MutexBased,1300,130000,130000,20144,1
MutexBased,1300,130000,121408,17608,0
MutexBased,1400,130000,130000,25827,1
MutexBased,1400,130000,96635,18356,0
MutexBased,1500,130000,130000,22773,1
MutexBased,1500,130000,122681,21272,0
MutexBased,1600,130000,130000,24470,1
MutexBased,1600,130000,75028,12717,0
MutexBased,1700,130000,130000,18474,1
MutexBased,1700,130000,91543,13335,0
MutexBased,1800,130000,130000,21137,1
MutexBased,1800,130000,103978,18494,0
MutexBased,1900,130000,130000,21073,1
MutexBased,1900,130000,122546,19247,0
MutexBased,2000,130000,130000,22781,1
MutexBased,2000,130000,118410,19316,0
MutexBased,100,131000,131000,24621,1
MutexBased,100,131000,63638,12505,0
MutexBased,200,131000,131000,23750,1
MutexBased,200,131000,90442,17489,0
MutexBased,300,131000,131000,24374,1
MutexBased,300,131000,97584,18137,0
MutexBased,400,131000,131000,22779,1
MutexBased,400,131000,79243,14019,0
MutexBased,500,131000,131000,22539,1
MutexBased,500,131000,101258,15490,0
MutexBased,600,131000,131000,21522,1
MutexBased,600,131000,95208,16008,0
MutexBased,700,131000,131000,22243,1
MutexBased,700,131000,95613,15740,0
MutexBased,800,131000,131000,21769,1
MutexBased,800,131000,91307,16257,0
MutexBased,900,131000,131000,19338,1
MutexBased,900,131000,123879,17109,0
MutexBased,1000,131000,131000,24030,1
MutexBased,1000,131000,102994,17632,0
MutexBased,1100,131000,131000,21395,1
MutexBased,1100,131000,75462,13246,0
MutexBased,1200,131000,131000,22329,1
MutexBased,1200,131000,114536,18863,0
MutexBased,1300,131000,131000,19902,1
MutexBased,1300,131000,104530,14936,0
MutexBased,1400,131000,131000,23164,1
MutexBased,1400,131000,114228,18944,0
MutexBased,1500,131000,131000,23400,1
MutexBased,1500,131000,103135,18117,0
MutexBased,1600,131000,131000,21578,1
MutexBased,1600,131000,70755,12758,0
MutexBased,1700,131000,131000,17748,1
MutexBased,1700,131000,127338,16588,0
MutexBased,1800,131000,131000,23007,1
MutexBased,1800,131000,95741,17919,0
MutexBased,1900,131000,131000,19651,1
MutexBased,1900,131000,125177,21152,0
MutexBased,2000,131000,131000,20593,1
MutexBased,2000,131000,65250,11543,0
MutexBased,100,132000,132000,25336,1
MutexBased,100,132000,49847,10707,0
MutexBased,200,132000,132000,24824,1
MutexBased,200,132000,81827,16021,0
MutexBased,300,132000,132000,25014,1
MutexBased,300,132000,92822,17778,0
MutexBased,400,132000,132000,25214,1
MutexBased,400,132000,88602,16266,0
MutexBased,500,132000,132000,20749,1
MutexBased,500,132000,92041,16349,0
MutexBased,600,132000,132000,22666,1
MutexBased,600,132000,104202,18751,0
MutexBased,700,132000,132000,24829,1
MutexBased,700,132000,102470,18487,0
MutexBased,800,132000,132000,22282,1
MutexBased,800,132000,79854,16692,0
MutexBased,900,132000,132000,20633,1
MutexBased,900,132000,90753,15922,0
MutexBased,1000,132000,132000,25767,1
MutexBased,1000,132000,77089,13360,0
MutexBased,1100,132000,132000,22352,1
MutexBased,1100,132000,128869,22041,0
MutexBased,1200,132000,132000,23784,1
MutexBased,1200,132000,90933,15172,0
MutexBased,1300,132000,132000,20573,1
MutexBased,1300,132000,82460,14598,0
MutexBased,1400,132000,132000,22483,1
MutexBased,1400,132000,89864,15047,0
MutexBased,1500,132000,132000,21541,1
MutexBased,1500,132000,103982,18352,0
MutexBased,1600,132000,132000,22047,1
MutexBased,1600,132000,105773,18378,0
MutexBased,1700,132000,132000,19413,1
MutexBased,1700,132000,99171,13014,0
MutexBased,1800,132000,132000,22038,1
MutexBased,1800,132000,98525,17061,0
MutexBased,1900,132000,132000,20776,1
MutexBased,1900,132000,105009,16693,0
MutexBased,2000,132000,132000,22772,1
MutexBased,2000,132000,98904,15938,0
MutexBased,100,133000,133000,25429,1
MutexBased,100,133000,67318,15403,0
MutexBased,200,133000,133000,25014,1
MutexBased,200,133000,97394,18909,0
MutexBased,300,133000,133000,24613,1
MutexBased,300,133000,110176,19695,0
MutexBased,400,133000,133000,25311,1
MutexBased,400,133000,69741,13562,0
MutexBased,500,133000,133000,20917,1
MutexBased,500,133000,83065,14319,0
MutexBased,600,133000,133000,23554,1
MutexBased,600,133000,122679,20265,0
MutexBased,700,133000,133000,23183,1
MutexBased,700,133000,116765,20636,0
MutexBased,800,133000,133000,23358,1
MutexBased,800,133000,95292,16639,0
MutexBased,900,133000,133000,19022,1
MutexBased,900,133000,100112,14598,0
MutexBased,1000,133000,133000,22805,1
MutexBased,1000,133000,119656,19171,0
MutexBased,1100,133000,133000,21697,1
MutexBased,1100,133000,93495,16014,0
MutexBased,1200,133000,133000,22984,1
MutexBased,1200,133000,88896,17153,0
MutexBased,1300,133000,133000,21101,1
MutexBased,1300,133000,107743,15409,0
MutexBased,1400,133000,133000,22423,1
MutexBased,1400,133000,100798,18297,0
MutexBased,1500,133000,133000,22248,1
MutexBased,1500,133000,95274,16270,0
MutexBased,1600,133000,133000,22614,1
MutexBased,1600,133000,107039,17472,0
MutexBased,1700,133000,133000,18137,1
MutexBased,1700,133000,98959,14074,0
MutexBased,1800,133000,133000,21563,1
MutexBased,1800,133000,123980,20177,0
MutexBased,1900,133000,133000,19647,1
MutexBased,1900,133000,112662,17631,0
MutexBased,2000,133000,133000,21346,1
MutexBased,2000,133000,131207,21575,0
MutexBased,100,134000,134000,25634,1
MutexBased,100,134000,83093,15625,0
MutexBased,200,134000,134000,25414,1
MutexBased,200,134000,103972,19126,0
MutexBased,300,134000,134000,26314,1
MutexBased,300,134000,97647,18626,0
MutexBased,400,134000,134000,24145,1
MutexBased,400,134000,108502,19247,0
MutexBased,500,134000,134000,22124,1
MutexBased,500,134000,71281,13228,0
MutexBased,600,134000,134000,23244,1
MutexBased,600,134000,112447,19315,0
MutexBased,700,134000,134000,22354,1
MutexBased,700,134000,107335,19083,0
MutexBased,800,134000,134000,24467,1
MutexBased,800,134000,110825,18786,0
MutexBased,900,134000,134000,21392,1
MutexBased,900,134000,71676,12088,0
MutexBased,1000,134000,134000,22484,1
MutexBased,1000,134000,104801,17253,0
MutexBased,1100,134000,134000,23270,1
MutexBased,1100,134000,77728,13333,0
MutexBased,1200,134000,134000,22471,1
MutexBased,1200,134000,101231,17128,0
MutexBased,1300,134000,134000,22839,1
MutexBased,1300,134000,82080,12572,0
MutexBased,1400,134000,134000,23382,1
MutexBased,1400,134000,105826,18074,0
MutexBased,1500,134000,134000,22059,1
MutexBased,1500,134000,106092,17319,0
MutexBased,1600,134000,134000,22304,1
MutexBased,1600,134000,114509,18301,0
MutexBased,1700,134000,134000,20885,1
MutexBased,1700,134000,65724,9637,0
MutexBased,1800,134000,134000,22224,1
MutexBased,1800,134000,76040,14377,0
MutexBased,1900,134000,134000,21982,1
MutexBased,1900,134000,105694,17493,0
MutexBased,2000,134000,134000,21718,1
MutexBased,2000,134000,111784,18532,0
MutexBased,100,135000,135000,26173,1
MutexBased,100,135000,76049,15196,0
MutexBased,200,135000,135000,24804,1
MutexBased,200,135000,101517,19174,0
MutexBased,300,135000,135000,26310,1
MutexBased,300,135000,110506,19153,0
MutexBased,400,135000,135000,24067,1
MutexBased,400,135000,107698,19307,0
MutexBased,500,135000,135000,21492,1
MutexBased,500,135000,90081,15366,0
MutexBased,600,135000,135000,23876,1
MutexBased,600,135000,110172,18862,0
MutexBased,700,135000,135000,24003,1
MutexBased,700,135000,128638,21609,0
MutexBased,800,135000,135000,23339,1
MutexBased,800,135000,112920,19055,0
MutexBased,900,135000,135000,20491,1
MutexBased,900,135000,122951,17493,0
MutexBased,1000,135000,135000,24457,1
MutexBased,1000,135000,95522,16998,0
MutexBased,1100,135000,135000,23099,1
MutexBased,1100,135000,119586,19640,0
MutexBased,1200,135000,135000,22688,1
MutexBased,1200,135000,92039,17323,0
MutexBased,1300,135000,135000,20083,1
MutexBased,1300,135000,91022,13571,0
MutexBased,1400,135000,135000,22864,1
MutexBased,1400,135000,113440,18717,0
MutexBased,1500,135000,135000,26478,1
MutexBased,1500,135000,112898,18885,0
MutexBased,1600,135000,135000,24187,1
MutexBased,1600,135000,133560,22449,0
MutexBased,1700,135000,135000,18444,1
MutexBased,1700,135000,76604,11906,0
MutexBased,1800,135000,135000,23811,1
MutexBased,1800,135000,122618,22659,0
MutexBased,1900,135000,135000,20642,1
MutexBased,1900,135000,111496,18594,0
MutexBased,2000,135000,135000,28961,1
MutexBased,2000,135000,109498,17953,0
MutexBased,100,136000,136000,28056,1
MutexBased,100,136000,71346,14370,0
MutexBased,200,136000,136000,26359,1
MutexBased,200,136000,86508,17301,0
MutexBased,300,136000,136000,25379,1
MutexBased,300,136000,113285,20305,0
MutexBased,400,136000,136000,24803,1
MutexBased,400,136000,101758,18014,0
MutexBased,500,136000,136000,21174,1
MutexBased,500,136000,105828,17169,0
MutexBased,600,136000,136000,22296,1
MutexBased,600,136000,70340,12942,0
MutexBased,700,136000,136000,23524,1
MutexBased,700,136000,127909,21705,0
MutexBased,800,136000,136000,22597,1
MutexBased,800,136000,100270,16928,0
MutexBased,900,136000,136000,19410,1
MutexBased,900,136000,115007,16036,0
MutexBased,1000,136000,136000,21996,1
MutexBased,1000,136000,106670,17893,0
MutexBased,1100,136000,136000,23707,1
MutexBased,1100,136000,123344,20278,0
MutexBased,1200,136000,136000,23052,1
MutexBased,1200,136000,125720,21191,0
MutexBased,1300,136000,136000,21207,1
MutexBased,1300,136000,130521,22292,0
MutexBased,1400,136000,136000,22836,1
MutexBased,1400,136000,129543,22138,0
MutexBased,1500,136000,136000,25304,1
MutexBased,1500,136000,99550,18685,0
MutexBased,1600,136000,136000,22957,1
MutexBased,1600,136000,124115,20911,0
MutexBased,1700,136000,136000,17520,1
MutexBased,1700,136000,97138,14498,0
MutexBased,1800,136000,136000,22587,1
MutexBased,1800,136000,112911,20642,0
MutexBased,1900,136000,136000,20161,1
MutexBased,1900,136000,119333,18227,0
MutexBased,2000,136000,136000,23800,1
MutexBased,2000,136000,91509,15465,0
MutexBased,100,137000,137000,27433,1
MutexBased,100,137000,73862,14487,0
